"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CAALFM_C102570CA",68.1177536750555,-0.00128062085482824,0.0563917117035687,0.821186350292507,0.999708752221059
"CAALFM_C102580WA",37.3422282921454,0.00678886190232125,0.0571443127239844,0.0873015922404629,0.999708752221059
"CAALFM_C102610WA",1207.32056788364,0.00118768920418038,0.0552512401674246,0.924660764783576,0.999708752221059
"CAALFM_C102620CA",11597.3753121005,-0.00172011193919645,0.056342677312431,0.770940693996038,0.999708752221059
"CAALFM_C102630CA",232.252920891403,-0.00741021182882337,0.0567847614698436,0.361186754975005,0.999708752221059
"CAALFM_C102640CA",4424.83159901763,-0.00227649611486172,0.056418033179882,0.698802536546315,0.999708752221059
"CAALFM_C102650WA",4387.97913396957,-0.0014597102179091,0.0563623964020768,0.805172831252741,0.999708752221059
"CAALFM_C102660CA",1145.61977864023,-0.00229328065652322,0.0558802549661199,0.809426426460781,0.999708752221059
"CAALFM_C102670CA",16.4651348361361,-0.000565201498254651,0.0563284467524172,0.925120579681204,0.999708752221059
"CAALFM_C102680CA",242.76323905742,0.00412991377838058,0.0565612841957016,0.498424467287614,0.999708752221059
"CAALFM_C102690CA",5.54951599868551,-0.000847348029271239,0.0566079369991114,0.756076712989575,0.999708752221059
"CAALFM_C102710WA",9520.0056424798,-0.00162709641486934,0.0564021277734208,0.772345461813732,0.999708752221059
"CAALFM_C102720WA",759.272765313814,0.00158437667913501,0.0550029271016016,0.908296479611943,0.999708752221059
"CAALFM_C102730WA",134.304634449438,0.00306168673750469,0.0560362115800616,0.737880286229164,0.999708752221059
"CAALFM_C102740CA",175.718114574916,-0.00164435036309696,0.0555745256157338,0.880283892182918,0.999708752221059
"CAALFM_C102750CA",4102.60617361664,-0.00371282694979914,0.0532799531210687,0.838782458329922,0.999708752221059
"CAALFM_C102760WA",6028.4097503566,-0.00702767168193326,0.0548164102263604,0.663973596331134,0.999708752221059
"CAALFM_C102770WA",771.218245417772,-0.00597917708426073,0.056089308128869,0.568793030979789,0.999708752221059
"CAALFM_C102780WA",2411.77790865704,0.000107892466985796,0.0563767203839414,0.990152187175596,0.999708752221059
"CAALFM_C102790WA",9183.43717112123,-0.00166845936550133,0.0564314864062653,0.756110119883495,0.999708752221059
"CAALFM_C102800WA",27.7894095467187,0.00714441498646913,0.0571675056275907,0.112817799734486,0.999708752221059
"CAALFM_C102810WA",1169.76784527479,0.00544500954622839,0.0562577102498107,0.561909466136403,0.999708752221059
"CAALFM_C102820WA",7080.10317529374,-0.0026901458509689,0.0564507862564366,0.642735200256127,0.999708752221059
"CAALFM_C102830WA",584.013948075613,0.0167548366271821,0.054908283691611,0.432786098408664,0.999708752221059
"CAALFM_C102840WA",678.590545830544,0.0203100057351487,0.0596044895217992,0.19157302639529,0.999708752221059
"CAALFM_C102850WA",1296.20298417221,0.000332027827076629,0.0561128493995097,0.969842655001037,0.999708752221059
"CAALFM_C102860CA",1534.82388369002,9.33754968973793e-05,0.0556590266570438,0.995485371564648,0.999708752221059
"CAALFM_C102870WA",691.315388890205,-0.00709407681430342,0.0532271129476068,0.714724936200834,0.999708752221059
"CAALFM_C102880CA",4041.69530719676,-0.000509383030623146,0.056257364666432,0.939915405615368,0.999708752221059
"CAALFM_C102890CA",605.681477299219,5.06204163389253e-05,0.0563338763625496,0.99753002845421,0.999708752221059
"CAALFM_C102900CA",710.667188237498,-0.00240730619784242,0.0560524822051449,0.779479929322787,0.999708752221059
"CAALFM_C102910CA",362.643893650237,-0.00023696019930067,0.0562796812698347,0.970133096954379,0.999708752221059
"CAALFM_C102920WA",2268.30847836952,-0.00419314637625853,0.0521869954114676,0.834600300943816,0.999708752221059
"CAALFM_C102930CA",1220.19279790482,-0.000916354652773185,0.0562682239954963,0.888258765417741,0.999708752221059
"CAALFM_C102940CA",1006.99113318776,0.00278501986074709,0.0558801439746358,0.770953176412693,0.999708752221059
"CAALFM_C102950WA",89.8297993849162,0.00210015038420276,0.0558649122613762,0.825894417336428,0.999708752221059
"CAALFM_C102960CA",1646.36552609586,0.0170527274717634,0.0579787286834328,0.274610970556813,0.999708752221059
"CAALFM_C102970WA",6742.55870725256,0.0064036261858104,0.0529608382957754,0.747900952917327,0.999708752221059
"CAALFM_C102980WA",3491.95475777806,0.00982542209019284,0.0545259579222671,0.587011131908871,0.999708752221059
"CAALFM_C102990CA",1028.91866899045,0.00197012404007806,0.0565717632309463,0.634395675984528,0.999708752221059
"CAALFM_C103000WA",130.082559306003,-0.000302976729998687,0.0562205023222095,0.962954733477638,0.999708752221059
"CAALFM_C103010WA",43042.4115202116,-0.00172152948480467,0.056475817636053,0.726638799618941,0.999708752221059
"CAALFM_C103020CA",76153.0365879405,-0.00177170725141359,0.0564856181933782,0.714495705370815,0.999708752221059
"CAALFM_C103030WA",53703.1922710086,-0.0060985512650693,0.056966835481562,0.816086756525643,0.999708752221059
"CAALFM_C103040WA",501.5034546371,-0.00292652489749336,0.0552304022424401,0.812897838913904,0.999708752221059
"CAALFM_C103050WA",1018.07796370942,0.00835854439801959,0.0543934194654382,0.634978264349121,0.999708752221059
"CAALFM_C103060CA",1305.36527559228,-0.000448842240280358,0.0565713683085361,0.883671743824883,0.999708752221059
"CAALFM_C103070CA",1529.25053539136,-0.0079412109873139,0.0544282423335081,0.645023076950647,0.999708752221059
"CAALFM_C103080CA",465.901412372281,-0.0105008430136374,0.0563280456274251,0.435672262469498,0.999708752221059
"CAALFM_C103090WA",78274.4050165722,0.00285590898773324,0.0565658380339776,0.781685555326442,0.999708752221059
"CAALFM_C103100WA",4885.44740836347,0.00395699710954695,0.0563762456787915,0.597041571423383,0.999708752221059
"CAALFM_C103110WA",44053.2349101094,0.001265312658897,0.0564978587720027,0.805028750827279,0.999708752221059
"CAALFM_C103120WA",999.945651977306,0.00404967811202722,0.0565578685884113,0.504908738966405,0.999708752221059
"CAALFM_C103130CA",3240.25642699916,0.00309390041762845,0.0560832256228345,0.728807259394924,0.999708752221059
"CAALFM_C103140WA",220.175467427604,-0.000739020733148053,0.0562964516531026,0.905939508857175,0.999708752221059
"CAALFM_C103150CA",1069.41985381091,0.00175373503147103,0.0565356387695175,0.696317843489969,0.999708752221059
"CAALFM_C103160CA",993.276259133249,-0.0139203430503801,0.056624525480611,0.379486716502737,0.999708752221059
"CAALFM_C103170CA",168.259628905991,-0.00100033203065845,0.05517633177523,0.935410284222442,0.999708752221059
"CAALFM_C103180WA",477.707537076901,-0.00161679336058773,0.0553113758505386,0.895758411431865,0.999708752221059
"CAALFM_C103190CA",29027.5552431792,0.00198985118738018,0.0545429216228934,0.899201573216259,0.999708752221059
"CAALFM_C103200CA",1001.01634946596,0.00278753006637697,0.0535930336698799,0.875708419551695,0.999708752221059
"CAALFM_C103210CA",5783.77525562482,-0.00445073507685275,0.053198724463405,0.810788630876643,0.999708752221059
"CAALFM_C103220CA",28910.6633197194,0.00241185516728955,0.0519922442343199,0.909262855730144,0.999708752221059
"CAALFM_C103230CA",4017.59425626407,-0.000271773427360625,0.0566013069863329,0.908552722833202,0.999708752221059
"CAALFM_C103240WA",1150.64020655673,-0.00177481352595774,0.0549641665909549,0.896710005954597,0.999708752221059
"CAALFM_C103250CA",526.381371961519,-0.000711860016865307,0.0537109430662451,0.966047676050493,0.999708752221059
"CAALFM_C103260WA",430.524808511994,-0.0064440616790237,0.0549819429607596,0.65468307554608,0.999708752221059
"CAALFM_C103270WA",196.157737071478,0.00116747199238687,0.056524613807527,0.787742691734467,0.999708752221059
"CAALFM_C103280WA",3672.12990404833,-0.000598594192294651,0.0564459856018989,0.898893010130764,0.999708752221059
"CAALFM_C103290WA",1109.44163784793,0.00460845410847829,0.0528226893403368,0.808294131634995,0.999708752221059
"CAALFM_C103300CA",2775.42933518865,-0.00330320587168146,0.0560652340108886,0.711066520073132,0.999708752221059
"CAALFM_C103310WA",2509.47029991311,0.00455764141702852,0.053585935793209,0.801283815674774,0.999708752221059
"CAALFM_C103320CA",452.983057716908,0.000712329415554756,0.0565299889986348,0.864796237868666,0.999708752221059
"CAALFM_C103330CA",438.075460354935,0.00110604391350377,0.056268134678612,0.873881431114286,0.999708752221059
"CAALFM_C103340CA",2696.18587339511,-0.00859600005094669,0.0541837255624149,0.634077173475513,0.999708752221059
"CAALFM_C103350CA",8237.87422865028,-0.000944499336427655,0.0565745077581962,0.77225721245491,0.999708752221059
"CAALFM_C103360WA",3614.45034100261,-0.00382759930741957,0.0559621706181737,0.75474727864797,0.999708752221059
"CAALFM_C103370WA",27361.9490198194,-0.00258391751480115,0.0566278005571077,0.853535784733594,0.999708752221059
"CAALFM_C103380WA",5942.33757342325,0.00247650805293138,0.0565271630348132,0.624448212030692,0.999708752221059
"CAALFM_C103390WA",5949.66059607157,-0.0080222387215508,0.0569557215080504,0.303837854417765,0.999708752221059
"CAALFM_C103400WA",749.494144473173,0.016435952638979,0.0573545183970218,0.321066159139174,0.999708752221059
"CAALFM_C103410WA",243.384962744074,0.000530650757708642,0.0551913384569223,0.966053977209528,0.999708752221059
"CAALFM_C103420WA",2.39406697508054,-0.0014746991908356,0.0566416150755831,0.543642991563892,0.999708752221059
"CAALFM_C103430WA",613.556776064752,0.00469590074072155,0.0560911460890679,0.630929004523416,0.999708752221059
"CAALFM_C103440CA",2849.88277544531,0.00416949276175476,0.052369215066496,0.838722316384436,0.999708752221059
"CAALFM_C103450CA",2213.35760314991,0.00309452336400989,0.0565512498063844,0.557026614042341,0.999708752221059
"CAALFM_C103460CA",1101.22645730207,-0.00220554070816582,0.0532191678286046,0.90991769909055,0.999708752221059
"CAALFM_C103470CA",13.9593345173112,0.00216544070106282,0.0564518610477314,0.699039029609062,0.999708752221059
"CAALFM_C103480CA",1265.57353878657,0.00759293208765979,0.0552259516834897,0.610289329599933,0.999708752221059
"CAALFM_C103490WA",2757.69165093645,-0.0192470636856889,0.0595344571509588,0.173398878030822,0.999708752221059
"CAALFM_C103500WA",6521.16263214945,-0.00266200864536627,0.0551064184451316,0.830215065837485,0.999708752221059
"CAALFM_C103510CA",6528.80491570166,0.00207009499041824,0.0564820772213363,0.698038451047292,0.999708752221059
"CAALFM_C103520WA",5416.65906919588,0.00287866802186557,0.0558339623203752,0.781757252014296,0.999708752221059
"CAALFM_C103530WA",947.525483651479,0.00574058799497428,0.055058440222376,0.694958509228148,0.999708752221059
"CAALFM_C103540CA",557.641500000278,-0.0093024847422449,0.0560982637825172,0.481046433523152,0.999708752221059
"CAALFM_C103550CA",2842.12020741149,0.00304136781372607,0.05394612870418,0.854948210725901,0.999708752221059
"CAALFM_C103560CA",3179.06691871993,-0.000261679281317493,0.0561311541308237,0.968803550558057,0.999708752221059
"CAALFM_C103570CA",5.17049812528518,-0.00128246024647495,0.0566173208112842,0.64559812888717,0.999708752221059
"CAALFM_C103600WA",2451.59810276062,-0.00272961616323906,0.0559184379501889,0.763808756432911,0.999708752221059
"CAALFM_C103610CA",532.874803891539,-0.00888803773970061,0.0562951033560516,0.463570603603262,0.999708752221059
"CAALFM_C103620CA",4114.33475693684,-0.00207615787403914,0.0564995537218913,0.673156662060288,0.999708752221059
"CAALFM_C103630WA",554.229822294398,-0.00568142265894482,0.0551071214308177,0.688563820951099,0.999708752221059
"CAALFM_C103640CA",779.283116438984,-0.00333665318470811,0.055681267035097,0.759976282603016,0.999708752221059
"CAALFM_C103650CA",2483.90958731239,-0.00150080721274807,0.0564690418147305,0.760600839371012,0.999708752221059
"CAALFM_C103660WA",210.582817104823,0.00495946136729345,0.0567086858371913,0.380755157541254,0.999708752221059
"CAALFM_C103670CA",1645.15680250968,0.00196662912161005,0.055146354671087,0.890291448473629,0.999708752221059
"CAALFM_C103680WA",3598.3991570126,0.00775644573343938,0.0566864452115472,0.386231052447895,0.999708752221059
"CAALFM_C103690WA",2014.84673733693,0.00922596732854138,0.0559474018102869,0.488310435690667,0.999708752221059
"CAALFM_C103710CA",1725.97249215469,0.0136241743604562,0.0562934784676993,0.409238784157905,0.999708752221059
"CAALFM_C103720CA",966.604707968633,0.00116098671419557,0.0563089983470786,0.863321792739095,0.999708752221059
"CAALFM_C103730CA",2421.6339527088,0.000261939576345257,0.0561007013338175,0.982811144773177,0.999708752221059
"CAALFM_C103740WA",654.054961383321,0.0051722352540344,0.0559417454128555,0.63260115593787,0.999708752221059
"CAALFM_C103750WA",445.901631643295,0.00245826909430832,0.0562599924607764,0.740709858262681,0.999708752221059
"CAALFM_C103760CA",1706.85432418333,-0.00120248953136098,0.0551741225505914,0.922001059890047,0.999708752221059
"CAALFM_C103770WA",1042.43744395678,0.0264638111613357,0.0565440846805236,0.299838673641424,0.999708752221059
"CAALFM_C103780CA",6446.10310028023,-0.00243836726794468,0.0562735995825628,0.731238782256099,0.999708752221059
"CAALFM_C103790CA",6923.08978395684,-0.000120211659003093,0.0566033413589195,0.950971089219178,0.999708752221059
"CAALFM_C103800WA",293.581634449858,-0.00152166098741993,0.0565240840651011,0.724949734487643,0.999708752221059
"CAALFM_C103810CA",288.033448931859,-0.000745148364944898,0.0550418879819061,0.955607527484908,0.999708752221059
"CAALFM_C103820WA",1509.77764154249,0.0033123921146003,0.0566074474210855,0.493984945074729,0.999708752221059
"CAALFM_C103830CA",860.415808034023,-0.000358403855252809,0.0564716162584903,0.933481525564755,0.999708752221059
"CAALFM_C103840WA",279.259698251427,0.0010486815388706,0.0563542049622881,0.86560744098889,0.999708752221059
"CAALFM_C103860CA",1363.5479248038,0.0053893967709069,0.05579832108874,0.644063764733029,0.999708752221059
"CAALFM_C103870CA",53.1693613366037,0.00162305144258379,0.0564726315090025,0.750865676481388,0.999708752221059
"CAALFM_C103890WA",12.9340172608564,0.00137995459554015,0.0566189146014755,0.631948440239291,0.999708752221059
"CAALFM_C103900WA",128.838406472337,0.00123856287586969,0.0561421313781006,0.87637473209545,0.999708752221059
"CAALFM_C103910CA",287.643832702925,-0.00338769880603007,0.0543545676881821,0.827347981512247,0.999708752221059
"CAALFM_C103920CA",173.753713343051,0.00946517061411668,0.0556264567201583,0.526967421105656,0.999708752221059
"CAALFM_C103930WA",550.427197266273,0.00175747450630341,0.0562530888278878,0.807520039563376,0.999708752221059
"CAALFM_C103940WA",3770.0240217837,-0.000923192704048849,0.0564638522921694,0.844759069241848,0.999708752221059
"CAALFM_C103950CA",170.733835472928,-0.0078018836209202,0.0566879383896964,0.394713494587002,0.999708752221059
"CAALFM_C103960CA",333.519563044461,0.0093934380633465,0.055309376713195,0.581801072660354,0.999708752221059
"CAALFM_C103980WA",122.730950614273,-0.00243830415600583,0.0556179342348118,0.823735072750142,0.999708752221059
"CAALFM_C103990WA",476.433084178951,-0.00153976847540555,0.0558655035755141,0.869154578798245,0.999708752221059
"CAALFM_C104000CA",919.237641788019,0.0107717975917576,0.0550860755205889,0.535418521024851,0.999708752221059
"CAALFM_C104030WA",1166.60511607223,0.00402237013374659,0.0558736062308449,0.701793320105408,0.999708752221059
"CAALFM_C104040CA",1712.00157950031,-0.000509485797519863,0.0565856042551346,0.859336910865206,0.999708752221059
"CAALFM_C104060WA",12.270957002068,0.000839849944672988,0.0564203354769778,0.877040522946717,0.999708752221059
"CAALFM_C104070CA",304.733657906683,-0.00233888505284644,0.0552917437621562,0.848867304233934,0.999708752221059
"CAALFM_C104080WA",186.501045271045,-0.00296948377996688,0.0556057284376298,0.789733452225122,0.999708752221059
"CAALFM_C104090CA",284.373365329636,0.021206248078214,0.0599005115449613,0.182870736824371,0.999708752221059
"CAALFM_C104100CA",30271.0179277519,-0.00623148683898869,0.0537127774642295,0.730507908886152,0.999708752221059
"CAALFM_C104110WA",150.101013081807,-0.000764707568685097,0.0560501843570552,0.925492415108371,0.999708752221059
"CAALFM_C104120CA",415.356469301703,0.000123513333072458,0.0563059528273111,0.98809197767739,0.999708752221059
"CAALFM_C104130WA",2549.07907059655,-0.000192678130196404,0.0565651742350994,0.945424225083902,0.999708752221059
"CAALFM_C104150CA",140.567189445956,0.00212115702857742,0.056000418235568,0.813814664515979,0.999708752221059
"CAALFM_C104160CA",192.54976557874,0.00291770625555621,0.0547938621567189,0.830908097975013,0.999708752221059
"CAALFM_C104170CA",27101.4581988065,-0.00484443449288927,0.0555966830109022,0.700908061804061,0.999708752221059
"CAALFM_C104180WA",21291.5589858042,-0.00628871044956607,0.0544086902110427,0.680935928337031,0.999708752221059
"CAALFM_C104190CA",690.627848156946,-0.0327161321730673,0.0638293142497968,0.154552524998258,0.999708752221059
"CAALFM_C104200CA",1802.47865499279,0.00452030968577604,0.0559079155615922,0.6727222515225,0.999708752221059
"CAALFM_C104210CA",4378.81932720831,-0.0138660312179338,0.0537470013842732,0.518361327968512,0.999708752221059
"CAALFM_C104220CA",676.321600074312,0.00601505320353092,0.0533603141802528,0.751865026831731,0.999708752221059
